external_id;full_name;phone;email;birth_date;city
crm-2554;ОРЛОВА ЕЛЕНА ВАСИЛЬЕВНА;+79909025186;;1975-08-01;Казань г.
crm-613;Макарова Мария Алексеевна;+79605433484;user435.мари@mail.ru;1969-01-06;Нижний Новгород
crm-3789;Волкова  Мария  Ивановна;8 (938) 050-76-71;;02/05/1955;Ростов-на-Дону г.
crm-1071;михайлов виктор дмитриевич;; USER753.ВИКТ@MAIL.RU ;1989-12-26;Москва г.
crm-217;Смирнова Дарья Викторовна;+79558483487;user150.дарь@mail.ru;1983-08-16;Санкт-Петербург
crm-3651;Смирнов Евгений Михайлович;+79173450284;user2591.евге@mail.ru;1993-10-26;Омск
crm-1076;Яковлев Лев Дмитриевич;+79526830087;user756.лев@mail.ru;1956-05-10;Москва
crm-2684;Морозова Людмила Николаевна;+79104754576;user1904.людм@mail.ru;1972-10-03;Екатеринбург
crm-4221;Кузнецов Егор Петрович;+79298732636;user2997.егор@mail.ru;1992-12-10;Пермь
crm-4063;Семёнова Валентина Николаевна;+79425629510;user2887.вале@mail.ru;1982-05-20;Краснодар
crm-2184;Семёнова Вера Игоревна;+79814555731;user1565.вера@mail.ru;1980-09-08;Москва
crm-4203;Козлов Валентин Евгеньевич;+79975029527;user2982.вале@mail.ru;1991-01-13;Москва
crm-914;Яковлева  Юлия  Васильевна;8-957-9571309424; USER647.ЮЛИЯ@MAIL.RU ;04/11/1958;г. Волгоград
crm-25;Михайлова  София  Евгеньевна;;USER17.СОФИ@MAIL.RU;15.12.1958;Уфа г.
crm-962;Николаев Тимофей Васильевич;+79288958886;user679.тимо@mail.ru;1975-07-28;Омск
crm-3753;Васильев Юрий Иванович;+79378764675;user2665.юрий@mail.ru;1979-01-20;Санкт-Петербург
crm-1277;ИВАНОВ ВАСИЛИЙ СЕРГЕЕВИЧ;+79381586952;;1960-02-27;Ростов-на-Дону г.
crm-2302;СМИРНОВ ПЁТР ИГОРЕВИЧ;911 312 80 20;USER1647.ПEТР@MAIL.RU;10/10/1980;г. Краснодар
crm-703;НИКОЛАЕВ МАКСИМ ИВАНОВИЧ;902 679 07 16;;1978-11-17;КРАСНОЯРСК
crm-3538;Макаров Юрий Павлович;+79085778437;user2515.юрий@mail.ru;1977-06-24;Уфа
crm-98;Соколов Андрей Петрович;+79594998389;user69.андр@mail.ru;1986-09-07;Санкт-Петербург
crm-74;Семёнов Олег Павлович;+79448004690;user53.олег@mail.ru;1974-07-08;Волгоград
crm-3788;Мария Волкова;+79380507671; USER2691.МАРИ@MAIL.RU ;02.05.1955;РОСТОВ-НА-ДОНУ
crm-728;Романов  Кирилл  Сергеевич;;USER519.КИРИ@MAIL.RU;1983-05-19;Казань г.
crm-3074;Егоров Глеб Игоревич;+79019277800;user2174.глеб@mail.ru;1963-04-24;Краснодар
crm-168;макаров алексей борисович;8-934-9342665703;USER113.АЛЕК@MAIL.RU;1984-08-25;КРАСНОЯРСК
crm-2372;Михаил Кузнецов;;USER1695.МИХА@MAIL.RU;14.01.1976;г. Нижний Новгород
crm-1317;Семёнов  Даниил  Дмитриевич;79144629439;USER933.ДАНИ@MAIL.RU;07.08.1974;Омск г.
crm-1130;Сергеев Юрий Владимирович;+79920065669;user802.юрий@mail.ru;1974-12-04;Краснодар
crm-4183;Яковлева Вера Евгеньевна;+79698980341;user2966.вера@mail.ru;1965-10-03;Красноярск
crm-1192;Кузнёцова Юлия Пётровна;8-950-9500595185; USER845.ЮЛИЯ@MAIL.RU ;15.04.1962;Пермь г.
crm-3521;Борисов Алёксёй Васильёвич;79962071010; USER2503.АЛЕК@MAIL.RU ;18/03/1975;ЕКАТЕРИНБУРГ
crm-3735;Борисов Владимир Михайлович;+79328268658;user2651.влад@mail.ru;1972-10-05;Красноярск
crm-2422;Новиков Антон Павлович;+79339435648;user1727.анто@mail.ru;1957-07-13;Красноярск
crm-108;Фролова Ирина Алексеевна;+79435751353;user74.ирин@mail.ru;1999-04-27;Казань
crm-1166;Римский-Корсаков Светлана Игоревна;+79089374088;user826.свет@mail.ru;1962-03-17;Екатеринбург
crm-1905;Васильев Артём Сергеевич;+79186368665;user1362.артe@mail.ru;1968-03-07;Екатеринбург
crm-2856;Лебедев  Виктор  Игоревич;+79066817903; USER2025.ВИКТ@MAIL.RU ;1996-07-06;Омск г.
crm-3958;Фролова Екатерина;8 (995) 909-18-93;;02.10.1985;Волгоград г.
crm-937;Петров-Водкин  Григорий  Александрович;;USER663.ГРИГ@MAIL.RU;01.12.1987;Екатеринбург г.
crm-3495;Никитин Илья Владимирович;+79539537785;user2485.илья@mail.ru;1957-10-18;Екатеринбург
crm-420;Егоров Роман Дмитриевич;+79972854187;user296.рома@mail.ru;1975-01-26;Екатеринбург
crm-2172;Козлов Евгений Сергеевич;+79932411242;user1555.евге@mail.ru;1958-12-13;Москва
crm-3948;Алексеева Татьяна Владимировна;+79588143855;user2805.тать@mail.ru;1962-05-13;Уфа
crm-2255;НИКОЛАЕВ ВАДИМ ВАСИЛЬЕВИЧ;8 (949) 908-31-73; USER1614.ВАДИ@MAIL.RU ;12.11.1966;Пермь г.
crm-831;Андреева София Дмитриевна;+79994488614;user590.софи@mail.ru;1972-12-18;Самара
crm-1945;Лебедева  Анна  Михайловна;; USER1384.АННА@MAIL.RU ;23.06.1976;Новосибирск г.
crm-133;Андреев Валентин Павлович;+79727757618;user91.вале@mail.ru;1993-02-23;Уфа
crm-1652;Николаева Анна Васильевна;+79571436231;user1179.анна@mail.ru;1986-02-17;Новосибирск
crm-3466;Михайлов Фёдор Андреевич;+79925551231;user2465.фeдо@mail.ru;1960-06-15;Екатеринбург
crm-3693;Алексеев Ярослав Петрович;+79006359392;user2620.ярос@mail.ru;1989-01-21;Красноярск
crm-2247;Григорьев Даниил Андреевич;+79904264744;user1609.дани@mail.ru;1960-04-11;Санкт-Петербург
crm-3198;Александров Максим Александрович;+79689575476;user2272.макс@mail.ru;1961-04-01;Воронеж
crm-622;Соловьёв Денис Алексеевич;+79585937354;user442.дени@mail.ru;1957-05-14;Волгоград
crm-3980;Петров Владимир Алексеевич;+79510790172;user2828.влад@mail.ru;1970-04-12;Нижний Новгород
crm-3846;СТЕПАНОВА ОЛЬГА СЕРГЕЕВНА;940 255 92 57;;16.7.1965;Воронеж г.
crm-3558;СОКОЛОВ СЕРГЕЙ ИГОРЕВИЧ;931 552 12 21; USER2527.СЕРГ@MAIL.RU ;06.08.1967;г. Екатеринбург
crm-4187;Иванов Иван Андреевич;+79008771132;user2970.иван@mail.ru;1990-04-26;Нижний Новгород
crm-2306;Иванов Борис Викторович;955 123 11 15; USER1649.БОРИ@MAIL.RU ;08/06/1994;г. Красноярск
crm-553;Егоров Михаил Павлович;+79213588924;user391.миха@mail.ru;1985-04-12;Москва
crm-288;Павлов Вадим Васильевич;+79801720951;user199.вади@mail.ru;1990-03-24;Омск
crm-4059;Римский-Корсаков Антон Евгеньевич;+79661939590;user2883.анто@mail.ru;1993-03-02;Казань
crm-1662;Козлов Фёдор Евгеньевич;+79025811598;user1188.фeдо@mail.ru;1963-11-23;Санкт-Петербург
crm-3003;Смирнов Виктор Борисович;+79139616840;user2122.викт@mail.ru;1981-05-18;Екатеринбург
crm-2388;Борисов Игорь Петрович;+79131023395;user1707.игор@mail.ru;1979-10-23;Самара
crm-1551;Михайлов Станислав Александрович;+79726872353;user1109.стан@mail.ru;1959-04-12;Москва
crm-494;Илья Михайлов;985 939 32 16; USER350.ИЛЬЯ@MAIL.RU ;21.11.1965;г. Нижний Новгород
crm-771;Петров-Водкин  Николай  Петрович;8-919-9198943958;USER547.НИКО@MAIL.RU;22.01.1994;Москва г.
crm-1298;Новиков Дмитрий Пётрович;934 482 79 43;USER921.ДМИТ@MAIL.RU;24.02.1960;Пермь г.
crm-3355;Соловьёв Дмитрий Дмитриевич;+79736961049;user2376.дмит@mail.ru;1958-08-11;Пермь
crm-3431;Фёдоров Станислав Алексеевич;+79750143069;user2436.стан@mail.ru;1978-05-18;Казань
crm-2284;Римский-Корсаков Никита Игоревич;+79673382196;user1638.ники@mail.ru;1956-06-26;Екатеринбург
crm-3049;Васильев Павел Владимирович;+79228757722;user2153.паве@mail.ru;1978-09-01;Москва
crm-3223;Кузнецов Илья Олегович;+79647000852;user2292.илья@mail.ru;1972-10-13;Красноярск
crm-2087;Петров Никита Павлович;+79728952750;user1491.ники@mail.ru;1982-03-12;Казань
crm-911;Яковлева Юлия Васильевна;+79571309424;user647.юлия@mail.ru;1958-11-04;Волгоград
crm-2383;Васильев Евгений Викторович;+79469163006;user1702.евге@mail.ru;1989-12-15;Екатеринбург
crm-2316;Семёнов Владимир Александрович;+79318321685;user1658.влад@mail.ru;1982-07-28;Москва
crm-2895;Васильев Артём Павлович;+79463717677;user2050.артe@mail.ru;1973-10-15;Пермь
crm-1052;Иванов Денис Борисович;+79204541319;user740.дени@mail.ru;1985-04-21;Омск
crm-3002;Смирнов Евгений Александрович;+79834437625;user2121.евге@mail.ru;1970-11-23;Екатеринбург
crm-3474;Зайцева Елена Алексеевна;+79102465374;user2472.елен@mail.ru;1965-02-13;Красноярск
crm-1852;Волков Антон;8 (986) 469-54-04; USER1325.АНТО@MAIL.RU ;28/05/1963;ПЕРМЬ
crm-40;Петров  Илья  Андреевич;+79446447208; USER23.ИЛЬЯ@MAIL.RU ;01.05.1989;г. Ростов-на-Дону
crm-2597;Волкова Юлия Борисовна;+79317777795;user1849.юлия@mail.ru;1987-12-23;Санкт-Петербург
crm-1468;фролова ирина дмитриевна;;USER1042.ИРИН@MAIL.RU;2.9.1972;г. Ростов-на-Дону
crm-1121;Фёдоров Владимир Павлович;+79190127893;user793.влад@mail.ru;1963-05-16;Казань
crm-1831;Олег Захаров;8 (941) 552-10-19; USER1312.ОЛЕГ@MAIL.RU ;1977-05-02;УФА
crm-1717;Фролов Глеб Дмитриевич;+79744629940;user1232.глеб@mail.ru;1997-01-23;Новосибирск
crm-1849;Римский-Корсаков Александр Владимирович;+79705141910;user1324.алек@mail.ru;1981-01-20;Москва
crm-820;ВОРОБЬЁВА ЕЛЕНА ОЛЕГОВНА;8 (963) 258-31-40; USER583.ЕЛЕН@MAIL.RU ;1996-04-08;ВОЛГОГРАД
crm-3070;Михайлов Станислав Павлович;+79643240085;user2172.стан@mail.ru;1970-08-05;Краснодар
crm-2907;Римский-Корсаков Артём;8 (913) 823-40-59; USER2057.АРТE@MAIL.RU ;16.07.1968;г. Пермь
crm-3192;Семёнов Александр Владимирович;+79943073415;user2269.алек@mail.ru;1982-10-22;Пермь
crm-4263;???;;;31.02.1990;
crm-798;Попова Валентина Андреевна;+79644136865;user568.вале@mail.ru;1972-07-07;Красноярск
crm-3741;Петров Максим Юрьевич;+79306320434;user2656.макс@mail.ru;1977-09-25;Волгоград
crm-509;Фёдоров Антон Владимирович;+79434217323;user360.анто@mail.ru;1997-10-23;Красноярск
crm-4041;Волкова София Ивановна;+79492618289;user2868.софи@mail.ru;1992-12-24;Казань
crm-3814;Соловьёв Никита Алексеевич;+79655858514;user2707.ники@mail.ru;1962-04-28;Екатеринбург
crm-762;Романова Полина Юрьевна;+79284614410;user543.поли@mail.ru;1992-04-18;Казань
crm-2911;Смирнова Валентина Юрьевна;+79307616184;user2061.вале@mail.ru;1988-07-10;Новосибирск
crm-3602;Сергеев Павел Сергеевич;+79444551782;user2556.паве@mail.ru;1969-06-10;Воронеж
crm-2201;Макарова Юлия Николаевна;+79510437307;user1578.юлия@mail.ru;1971-01-14;Омск
crm-1828;Семёнов Алексей Алексеевич;+79702461954;user1310.алек@mail.ru;1974-09-23;Екатеринбург
crm-657;Александров Фёдор Викторович;+79249232620;user469.фeдо@mail.ru;1992-10-07;Ростов-на-Дону
crm-2017;Александров Александр Владимирович;+79791685352;user1439.алек@mail.ru;1962-07-22;Волгоград
crm-3715;Борисов Константин Владимирович;+79756295137;user2636.конс@mail.ru;1993-12-15;Волгоград
crm-2193;Морозова Вера Борисовна;+79022647956;user1572.вера@mail.ru;1980-11-09;Екатеринбург
crm-490;Попов Илья Александрович;+79464366310;user348.илья@mail.ru;1982-02-28;Красноярск
crm-1529;Егоров Ярослав Евгеньевич;+79690337518;user1092.ярос@mail.ru;1996-05-23;Самара
crm-4228;???;;;31.02.1990;
crm-508;Кузнецов Иван Владимирович;+79958349654;user359.иван@mail.ru;1969-05-22;Краснодар
crm-1085;Орлов  Кирилл  Николаевич;967 599 30 91; USER762.КИРИ@MAIL.RU ;1981-08-05;САНКТ-ПЕТЕРБУРГ
crm-756;Сергеев Тимофей Игоревич;+79143371993;user538.тимо@mail.ru;1963-03-11;Екатеринбург
crm-1918;Зайцев  Григорий  Дмитриевич;932 239 69 62;USER1369.ГРИГ@MAIL.RU;11/12/1990;г. Ростов-на-Дону
crm-4058;Смирнов Кирилл Борисович;+79005656040;user2882.кири@mail.ru;1992-08-02;Омск
crm-2618;Воробьёв Егор;;USER1861.ЕГОР@MAIL.RU;17.11.1978;ЕКАТЕРИНБУРГ
crm-2003;лебедев сергей викторович;+79194655122;USER1425.СЕРГ@MAIL.RU;09/02/1979;г. Пермь
crm-3430;Соловьёв Константин Андреевич;+79964307023;user2435.конс@mail.ru;1977-12-01;Казань
crm-3838;Соловьёв Илья Сёргёёвич;902 240 46 95; USER2725.ИЛЬЯ@MAIL.RU ;27/01/1994;Ростов-на-Дону г.
crm-515;Зайцев Максим;8-906-9065549866; USER365.МАКС@MAIL.RU ;1998-05-23;ПЕРМЬ
crm-1048;Семёнов Ярослав Игоревич;+79974098150;user737.ярос@mail.ru;1968-11-24;Нижний Новгород
crm-4169;Павлов Виктор Иванович;+79622863687;user2957.викт@mail.ru;1990-08-04;Ростов-на-Дону
crm-3425;Фёдоров Олег Петрович;+79169806036;user2431.олег@mail.ru;1958-03-23;Волгоград
crm-1099;Михайлов Денис Борисович;+79238663446;user774.дени@mail.ru;1997-10-21;Новосибирск
crm-1280;Фёдорова Анна Борисовна;+79213799816;user909.анна@mail.ru;1992-07-10;Нижний Новгород
crm-1302;Михайлов Даниил;;USER924.ДАНИ@MAIL.RU;11.04.1964;г. Самара
crm-2429;Борисов Павел Николаевич;+79886498225;user1732.паве@mail.ru;1993-09-21;Москва
crm-1463;ВОЛКОВ КОНСТАНТИН ЮРЬЕВИЧ;;USER1039.КОНС@MAIL.RU;23.6.1963;г. Пермь
crm-4077;БОРИСОВА ОЛЬГА ИВАНОВНА;+79641178766;USER2897.ОЛЬГ@MAIL.RU;28.06.1981;ЕКАТЕРИНБУРГ
crm-1716;Сергеева Дарья Ивановна;+79640100289;user1231.дарь@mail.ru;1990-10-24;Красноярск
crm-2050;Римский-Корсаков Анна Александровна;+79875267763;user1466.анна@mail.ru;1974-03-19;Воронеж
crm-2103;Фёдоров Фёдор Андреевич;+79491281342;user1506.фeдо@mail.ru;1996-10-01;Казань
crm-3332;СОКОЛОВ ЕГОР ИГОРЕВИЧ;8-960-9606475515; USER2366.ЕГОР@MAIL.RU ;18.2.1980;Нижний Новгород г.
crm-708;Макаров Станислав Игоревич;+79193265707;user505.стан@mail.ru;1985-09-15;Уфа
crm-3981;Алексеев Алексей Владимирович;+79937105429;user2829.алек@mail.ru;1997-03-22;Ростов-на-Дону
crm-2929;РИМСКИЙ-КОРСАКОВ ФЁДОР ПАВЛОВИЧ;79445701089;;3.1.1986;г. Воронеж
crm-1241;СМИРНОВ ДАНИИЛ ПАВЛОВИЧ;; USER882.ДАНИ@MAIL.RU ;1973-06-28;КАЗАНЬ
crm-1636;Андреева Галина Викторовна;+79820310409;user1169.гали@mail.ru;1996-01-09;Воронеж
crm-2759;Никитина Елена Петровна;+79576965659;user1954.елен@mail.ru;1981-10-12;Казань
crm-3008;Петрова Мария Павловна;+79025818402;user2124.мари@mail.ru;1993-01-06;Новосибирск
crm-3103;Захаров Андрей Васильевич;+79812454816;user2197.андр@mail.ru;1995-04-02;Новосибирск
crm-3612;Кузнецов Даниил Петрович;+79781881570;user2562.дани@mail.ru;1974-03-03;Москва
crm-2431;Никитин Кирилл Петрович;+79244435938;user1734.кири@mail.ru;1988-10-25;Нижний Новгород
crm-3589;Максим Андреев;; USER2546.МАКС@MAIL.RU ;9.9.1975;САНКТ-ПЕТЕРБУРГ
crm-2464;Егоров Евгений Иванович;+79081005513;user1758.евге@mail.ru;1990-08-03;Нижний Новгород
crm-2229;Римский-Корсаков Олег Сергеевич;+79446312253;user1598.олег@mail.ru;1966-05-02;Москва
crm-3553;Дмитрий Семёнов;+79908931845;USER2525.ДМИТ@MAIL.RU;28/05/1976;Ростов-на-Дону г.
crm-2509;Макаров Сергей Андреевич;+79303770368;user1790.серг@mail.ru;1987-08-23;Санкт-Петербург
crm-3701;Фролов Григорий;79951477939;USER2626.ГРИГ@MAIL.RU;15/04/1994;НОВОСИБИРСК
crm-1283;Никита Сергеев;912 142 50 92; USER910.НИКИ@MAIL.RU ;22.6.1962;ПЕРМЬ
crm-2974;ЗАЙЦЕВ РОМАН ИВАНОВИЧ;976 100 30 94;USER2100.РОМА@MAIL.RU;26/04/1962;г. Ростов-на-Дону
crm-3653;Семёнов Александр;8 (986) 504-99-17;USER2592.АЛЕК@MAIL.RU;1979-07-16;Новосибирск г.
crm-3510;Степанов Игорь Александрович;+79367747600;user2497.игор@mail.ru;1961-12-25;Краснодар
crm-4233;???;;;31.02.1990;
crm-85;София Никитина;79081367610; USER61.СОФИ@MAIL.RU ;14.03.1960;КАЗАНЬ
crm-1223;РОМАНОВ НИКИТА ИГОРЕВИЧ;+79747917141; USER869.НИКИ@MAIL.RU ;21.02.1966;Самара г.
crm-1160;Егоров Алексей Иванович;+79244407224;user823.алек@mail.ru;1975-10-14;Санкт-Петербург
crm-1332;Григорьева Юлия Ивановна;+79555678104;user942.юлия@mail.ru;1955-09-03;Пермь
crm-2648;Егорова Ксения Николаевна;+79208746234;user1879.ксен@mail.ru;1999-07-07;Волгоград
crm-412;Соколов Станислав Павлович;+79095170918;user290.стан@mail.ru;1979-06-04;Казань
crm-320;Андреев Игорь Петрович;+79409495904;user225.игор@mail.ru;1972-11-01;Пермь
crm-3186;Павлов Фёдор Евгеньевич;+79634227413;user2263.фeдо@mail.ru;1983-05-21;Новосибирск
crm-309;Сергеев Ярослав Юрьевич;+79354860287;user217.ярос@mail.ru;1995-01-20;Нижний Новгород
crm-4132;Козлова  Полина  Павловна;8 (935) 591-95-12;USER2931.ПОЛИ@MAIL.RU;20/04/1956;г. Новосибирск
crm-3330;Фролов Пётр Андреевич;+79999352758;user2365.пeтр@mail.ru;1985-04-01;Омск
crm-2552;Сергеев Вадим Викторович;+79850938642;user1820.вади@mail.ru;1978-09-09;Уфа
crm-3732;Морозов Алексей Борисович;+79645799059;user2648.алек@mail.ru;1982-11-08;Нижний Новгород
crm-57;Алексеев Валентин Владимирович;+79308730330;user36.вале@mail.ru;1973-06-26;Уфа
crm-1507;Волков Артём Александрович;+79430264259;user1074.артe@mail.ru;1971-06-01;Омск
crm-1588;Яковлев Василий Александрович;+79596968160;user1136.васи@mail.ru;1975-10-08;Санкт-Петербург
crm-1653;николаева анна васильевна;957 143 62 31;;17.02.1986;НОВОСИБИРСК
crm-2113;Николаев  Артём  Павлович;8 (915) 801-69-56;USER1510.АРТE@MAIL.RU;1966-07-24;Новосибирск г.
crm-467;Андреева Людмила Михайловна;+79883445607;user332.людм@mail.ru;1995-02-09;Москва
crm-4050;ПЕТРОВ ВАДИМ ВАСИЛЬЕВИЧ;; USER2875.ВАДИ@MAIL.RU ;05.12.1977;КРАСНОЯРСК
crm-3967;Андреев Денис Николаевич;+79485743704;user2820.дени@mail.ru;1962-04-12;Красноярск
crm-4024;ФЁДОРОВ ГРИГОРИЙ СЕРГЕЕВИЧ;8 (961) 583-49-36;USER2856.ГРИГ@MAIL.RU;1996-09-18;г. Ростов-на-Дону
crm-860;Орлов Евгений;; USER611.ЕВГЕ@MAIL.RU ;1991-03-23;ВОРОНЕЖ
crm-3949;Кузнецова Елена Павловна;+79046331606;user2806.елен@mail.ru;1982-01-18;Воронеж
crm-1862;Николаева Наталья Евгеньевна;+79793276092;user1332.ната@mail.ru;1970-04-21;Санкт-Петербург
crm-1505;Андреева Ольга Михайловна;+79874793514;user1072.ольг@mail.ru;1988-01-16;Воронеж
crm-2419;Соколов Вадим Евгеньевич;+79963201910;user1726.вади@mail.ru;1970-11-02;Пермь
crm-2841;Новиков Андрей;+79307921754; USER2018.АНДР@MAIL.RU ;06.01.1982;ОМСК
crm-1134;Павлова Полина Евгеньевна;+79928202518;user806.поли@mail.ru;1984-05-19;Новосибирск
crm-1758;Степанова Полина Петровна;+79435366065;user1266.поли@mail.ru;1969-11-19;Москва
crm-3183;Воробьёва Светлана Евгеньевна;+79018724120;user2260.свет@mail.ru;1991-08-18;Воронеж
crm-3120;Кузнецов Валентин;+79042185754; USER2213.ВАЛЕ@MAIL.RU ;13.04.1979;Воронеж г.
crm-2586;Александров Павел Сергеевич;+79193548520;user1840.паве@mail.ru;1971-01-17;Новосибирск
crm-3871;Егоров Максим Юрьевич;+79978555227;user2746.макс@mail.ru;1993-09-27;Нижний Новгород
crm-2878;соколова галина сергеевна;;USER2039.ГАЛИ@MAIL.RU;1982-02-26;РОСТОВ-НА-ДОНУ
crm-2670;Орлова Галина;8-945-9456690572;USER1897.ГАЛИ@MAIL.RU;13.11.1961;Санкт-Петербург г.
crm-1647;Вадим Римский-Корсаков;;USER1176.ВАДИ@MAIL.RU;1974-06-05;г. Новосибирск
crm-981;Орлова Валентина Борисовна;+79077941049;user690.вале@mail.ru;1963-01-07;Омск
crm-944;Александров Пётр Андреевич;+79798626489;user668.пeтр@mail.ru;1969-07-17;Новосибирск
crm-1490;Орлова Юлия Игоревна;+79001025025;user1062.юлия@mail.ru;1997-08-28;Пермь
crm-47;Орлов Пётр Дмитриевич;+79907075310;user29.пeтр@mail.ru;1965-05-03;Омск
crm-3667;Степанов Даниил Иванович;+79168428381;user2599.дани@mail.ru;1990-05-12;Москва
crm-3205;Александров Валентин Александрович;+79456099344;user2279.вале@mail.ru;1987-04-08;Волгоград
crm-4033;Александров Дмитрий Александрович;+79189423988;user2862.дмит@mail.ru;1977-07-17;Екатеринбург
crm-469;Семёнов Юрий Евгеньевич;+79921472328;user333.юрий@mail.ru;1979-01-25;Казань
crm-1644;Фёдоров Евгений Александрович;+79180833061;user1174.евге@mail.ru;1995-10-20;Казань
crm-2099;Соколов Сергей Иванович;+79199389492;user1502.серг@mail.ru;1971-02-16;Москва
crm-1686;Морозов Николай Олегович;+79606570086;user1207.нико@mail.ru;1995-04-11;Нижний Новгород
crm-3897;Зайцев Сергей Алексеевич;+79398082357;user2769.серг@mail.ru;1963-03-03;Казань
crm-2386;Новиков Илья Евгеньевич;+79295173923;user1705.илья@mail.ru;1997-11-14;Уфа
crm-2807;Новиков Юрий Сергеевич;+79219993582;user1993.юрий@mail.ru;1957-07-01;Нижний Новгород
crm-1210;Иванов Павел Алексеевич;+79676198184;user861.паве@mail.ru;1975-02-03;Уфа
crm-6;Смирнов Глеб Иванович;+79815973895;user6.глеб@mail.ru;1971-05-04;Москва
crm-952;Римский-Корсаков Ксения Игоревна;+79025095115;user672.ксен@mail.ru;1972-03-21;Нижний Новгород
crm-1158;Петрова Валентина;; USER821.ВАЛЕ@MAIL.RU ;28/03/1956;Самара г.
crm-207;Григорьева Наталья Дмитриевна;+79731776601;user142.ната@mail.ru;1989-05-12;Волгоград
crm-180;Степанова Галина Юрьевна;+79366549933;user122.гали@mail.ru;1966-11-28;Казань
crm-915;Никитина Вера Игоревна;+79187841935;user648.вера@mail.ru;1993-08-03;Ростов-на-Дону
crm-1835;Романов Иван Андреевич;+79431489317;user1314.иван@mail.ru;1981-09-16;Омск
crm-3073;соловьёв кирилл юрьевич;; USER2173.КИРИ@MAIL.RU ;1991-04-21;г. Новосибирск
crm-4008;Андреев  Тимофей  Евгеньевич;+79805212524; USER2847.ТИМО@MAIL.RU ;1971-09-14;ПЕРМЬ
crm-1808;Фёдоров Григорий Игоревич;+79327520846;user1298.григ@mail.ru;1996-06-11;Волгоград
crm-823;Орлов Антон Николаевич;+79801639946;user585.анто@mail.ru;1981-10-17;Екатеринбург
crm-3710;смирнов борис евгеньевич;+79126266667;;3.6.1991;КРАСНОЯРСК
crm-3043;алексеева софия владимировна;+79769378473; USER2147.СОФИ@MAIL.RU ;1996-12-13;САМАРА
crm-4298;???;12345;;99.99.9999;
crm-3627;Орлов Ярослав Игоревич;+79164516903;user2574.ярос@mail.ru;1992-05-21;Краснодар
crm-3618;АЛЕКСЕЕВ ТИМОФЕЙ ВАСИЛЬЕВИЧ;79410398421; USER2566.ТИМО@MAIL.RU ;10/12/1961;УФА
crm-3999;Соколов Дмитрий Борисович;+79308734622;user2842.дмит@mail.ru;1965-07-16;Омск
crm-2650;Иванов Илья Александрович;+79393939294;user1881.илья@mail.ru;1964-01-27;Нижний Новгород
crm-1665;Романов Юрий Игоревич;+79652259758;user1190.юрий@mail.ru;1989-05-19;Пермь
crm-2448;Александров  Егор  Петрович;8 (909) 789-93-84;USER1747.ЕГОР@MAIL.RU;08.02.1971;г. Красноярск
crm-2195;Борисова Ольга Дмитриевна;+79035744702;user1574.ольг@mail.ru;1995-08-11;Ростов-на-Дону
crm-408;Петров-Водкин Юрий Олегович;+79629686011;user288.юрий@mail.ru;1973-06-27;Красноярск
crm-3414;Никитина Светлана Игоревна;+79487461394;user2423.свет@mail.ru;1973-03-24;Красноярск
crm-2870;Фёдоров Глеб Дмитриевич;+79494203255;user2034.глеб@mail.ru;1976-01-06;Волгоград
crm-1319;Алексеев Юрий Михайлович;+79156245141;user934.юрий@mail.ru;1971-09-16;Екатеринбург
crm-1202;Макаров Алексей Юрьевич;+79933444333;user854.алек@mail.ru;1997-11-20;Уфа
crm-3839;Соловьёв Илья;+79022404695; USER2725.ИЛЬЯ@MAIL.RU ;27.1.1994;г. Ростов-на-Дону
crm-2147;алексеев тимофей андреевич;+79594130343; USER1535.ТИМО@MAIL.RU ;19.10.1995;Пермь г.
crm-1725;Яковлев Евгений Игоревич;+79024222254;user1239.евге@mail.ru;1972-01-06;Казань
crm-2979;Петров Станислав Павлович;+79809995695;user2103.стан@mail.ru;1961-05-19;Омск
crm-1386;Лебедев Максим Алексеевич;+79794279010;user986.макс@mail.ru;1987-01-15;Москва
crm-181;Степанов Андрей Алексеевич;+79134041800;user123.андр@mail.ru;1968-11-16;Омск
crm-1661;Николаев Максим Михайлович;+79440727516;user1187.макс@mail.ru;1955-07-18;Санкт-Петербург
crm-491;Егоров Виктор Олегович;+79970243372;user349.викт@mail.ru;1972-07-07;Ростов-на-Дону
crm-1829;Петров-Водкин Григорий Петрович;+79728990141;user1311.григ@mail.ru;1989-06-23;Москва
crm-4289;;;;99.99.9999;
crm-292;Волкова Ольга Борисовна;+79249907076;user203.ольг@mail.ru;1993-02-06;Волгоград
crm-3575;Петров Иван Борисович;+79399698117;user2541.иван@mail.ru;1977-07-18;Самара
crm-1715;Лебедев Вадим Андреевич;+79829776541;user1230.вади@mail.ru;1960-07-08;Волгоград
crm-1006;Борисов Вадим Александрович;+79663483073;user710.вади@mail.ru;1961-02-08;Екатеринбург
crm-2040;Яковлев Василий Игоревич;+79039237274;user1457.васи@mail.ru;1991-09-15;Пермь
crm-1383;Алексей Алексеев;79221184753; USER984.АЛЕК@MAIL.RU ;1959-05-12;НОВОСИБИРСК
crm-456;Александров Антон Павлович;+79765753917;user323.анто@mail.ru;1964-02-25;Пермь
crm-1237;Соловьёва Виктория Дмитриевна;+79253635430;user879.викт@mail.ru;1984-08-09;Екатеринбург
crm-209;Григорьев Даниил Михайлович;+79242237629;user144.дани@mail.ru;1974-06-01;Волгоград
